ObjectID,IncidentNum,BlockAddress,CMID,CMAgency,Date,Type,Status,Score,Side,full_address,latitude,longitude
1200968,250219-1638,941000 BLOCK HEAHEA ST,Honolulu_PD_HI_7840551,"Honolulu PD, HI",02/19/2025 07:17:42 PM,ASSAULT,M,100,R,"941000 BLOCK HEAHEA ST Honolulu, HI",NA,NA
1200969,250219-1685,1300 BLOCK MAUNAKEA ST,Honolulu_PD_HI_7840651,"Honolulu PD, HI",02/19/2025 07:49:33 PM,DRUGS/ALCOHOL VIOLATIONS,M,100,L,"1300 BLOCK MAUNAKEA ST Honolulu, HI",NA,NA
1200977,250219-0485,990900 BLOCK IWAENA ST,Honolulu_PD_HI_7838704,"Honolulu PD, HI",02/19/2025 08:44:31 AM,VEHICLE BREAK-IN/THEFT,M,100,R,"990900 BLOCK IWAENA ST Honolulu, HI",NA,NA
1200978,250219-0633,2700 BLOCK PALI HWY,Honolulu_PD_HI_7838922,"Honolulu PD, HI",02/19/2025 10:00:34 AM,THEFT/LARCENY,M,100,R,"2700 BLOCK PALI HWY Honolulu, HI",NA,NA
1200979,250219-1013,PAOAKALANI AVE / LEMON RD,Honolulu_PD_HI_7839557,"Honolulu PD, HI",02/19/2025 01:43:41 PM,ASSAULT,U,0,NA,"PAOAKALANI AVE / LEMON RD Honolulu, HI",NA,NA
1200980,250219-1611,940400 BLOCK KEAOOPUA ST,Honolulu_PD_HI_7840508,"Honolulu PD, HI",02/19/2025 06:56:55 PM,THEFT/LARCENY,M,100,R,"940400 BLOCK KEAOOPUA ST Honolulu, HI",NA,NA
1201020,250219-0804,S HOTEL ST / BETHEL ST,Honolulu_PD_HI_7839225,"Honolulu PD, HI",02/19/2025 11:31:44 AM,DRUGS/ALCOHOL VIOLATIONS,U,0,NA,"S HOTEL ST / BETHEL ST Honolulu, HI",21.3105261,-157.861751
1201021,250219-1761,1000 BLOCK KAM HWY,Honolulu_PD_HI_7840772,"Honolulu PD, HI",02/19/2025 08:52:41 PM,VEHICLE BREAK-IN/THEFT,M,100,R,"1000 BLOCK KAM HWY Honolulu, HI",NA,NA
1201037,250219-0685,940800 BLOCK LUMIAINA ST,Honolulu_PD_HI_7839017,"Honolulu PD, HI",02/19/2025 10:23:33 AM,THEFT/LARCENY,M,100,R,"940800 BLOCK LUMIAINA ST Honolulu, HI",NA,NA
1201038,250219-0741,1100 BLOCK KAMOKILA BLVD,Honolulu_PD_HI_7839117,"Honolulu PD, HI",02/19/2025 10:59:56 AM,FRAUD,M,100,L,"1100 BLOCK KAMOKILA BLVD Honolulu, HI",NA,NA
1201039,250219-0768,410000 BLOCK ALOILOI ST,Honolulu_PD_HI_7839160,"Honolulu PD, HI",02/19/2025 11:09:51 AM,WEAPONS,M,100,R,"410000 BLOCK ALOILOI ST Honolulu, HI",NA,NA
1201040,250219-1398,1700 BLOCK ALA MOANA BLVD,Honolulu_PD_HI_7840130,"Honolulu PD, HI",02/19/2025 04:56:05 PM,VEHICLE BREAK-IN/THEFT,M,87,R,"1700 BLOCK ALA MOANA BLVD Honolulu, HI",NA,NA
1201041,250219-1446,1400 BLOCK ALA MOANA BLVD,Honolulu_PD_HI_7840230,"Honolulu PD, HI",02/19/2025 05:24:07 PM,THEFT/LARCENY,M,87,L,"1400 BLOCK ALA MOANA BLVD Honolulu, HI",NA,NA
1201075,250225-0428,800 BLOCK S BERETANIA ST,Honolulu_PD_HI_7858109,"Honolulu PD, HI",02/25/2025 08:18:13 AM,FRAUD,M,100,R,"800 BLOCK S BERETANIA ST Honolulu, HI",NA,NA
1201113,250219-1891,1200 BLOCK MIDDLE ST,Honolulu_PD_HI_7840974,"Honolulu PD, HI",02/19/2025 10:16:56 PM,DRUGS/ALCOHOL VIOLATIONS,M,100,R,"1200 BLOCK MIDDLE ST Honolulu, HI",NA,NA
1201162,250219-0595,910800 BLOCK FORT WEAVER RD,Honolulu_PD_HI_7838873,"Honolulu PD, HI",02/19/2025 09:39:18 AM,ASSAULT,M,100,R,"910800 BLOCK FORT WEAVER RD Honolulu, HI",NA,NA
1201163,250219-0640,440700 BLOCK KANEOHE BAY DR,Honolulu_PD_HI_7838937,"Honolulu PD, HI",02/19/2025 10:05:40 AM,THEFT/LARCENY,M,100,L,"440700 BLOCK KANEOHE BAY DR Honolulu, HI",NA,NA
1201164,250219-1113,2400 BLOCK KOA AVE,Honolulu_PD_HI_7839692,"Honolulu PD, HI",02/19/2025 02:27:58 PM,MOTOR VEHICLE THEFT,M,100,L,"2400 BLOCK KOA AVE Honolulu, HI",NA,NA
1201165,250219-1394,1400 BLOCK ALA MOANA BLVD,Honolulu_PD_HI_7840127,"Honolulu PD, HI",02/19/2025 04:52:47 PM,THEFT/LARCENY,M,87,L,"1400 BLOCK ALA MOANA BLVD Honolulu, HI",NA,NA
1201231,250219-1589,4900 BLOCK KELA PL,Honolulu_PD_HI_7840463,"Honolulu PD, HI",02/19/2025 06:45:36 PM,ASSAULT,M,100,L,"4900 BLOCK KELA PL Honolulu, HI",NA,NA
1201232,250219-1978,1100 BLOCK BETHEL ST,Honolulu_PD_HI_7841131,"Honolulu PD, HI",02/19/2025 11:10:35 PM,DRUGS/ALCOHOL VIOLATIONS,M,100,R,"1100 BLOCK BETHEL ST Honolulu, HI",NA,NA
1201233,250219-1987,1300 BLOCK PUNCHBOWL ST,Honolulu_PD_HI_7841142,"Honolulu PD, HI",02/19/2025 11:15:27 PM,THEFT/LARCENY,M,100,R,"1300 BLOCK PUNCHBOWL ST Honolulu, HI",NA,NA
1201234,250220-0706,450200 BLOCK WAIKALUA RD,Honolulu_PD_HI_7842353,"Honolulu PD, HI",02/20/2025 10:49:35 AM,THEFT/LARCENY,M,100,L,"450200 BLOCK WAIKALUA RD Honolulu, HI",NA,NA
1201235,250220-1146,1200 BLOCK NEHOA ST,Honolulu_PD_HI_7843114,"Honolulu PD, HI",02/20/2025 02:40:53 PM,MOTOR VEHICLE THEFT,M,100,L,"1200 BLOCK NEHOA ST Honolulu, HI",NA,NA
1201236,250220-1494,600 BLOCK KAPAHULU AVE,Honolulu_PD_HI_7843732,"Honolulu PD, HI",02/20/2025 06:12:55 PM,THEFT/LARCENY,M,96,R,"600 BLOCK KAPAHULU AVE Honolulu, HI",NA,NA
1201254,250219-0847,2700 BLOCK S KING ST,Honolulu_PD_HI_7839279,"Honolulu PD, HI",02/19/2025 11:54:25 AM,THEFT/LARCENY,M,100,R,"2700 BLOCK S KING ST Honolulu, HI",NA,NA
1201255,250220-0293,1700 BLOCK ALA MOANA BLVD,Honolulu_PD_HI_7841683,"Honolulu PD, HI",02/20/2025 06:48:23 AM,THEFT/LARCENY,M,87,L,"1700 BLOCK ALA MOANA BLVD Honolulu, HI",NA,NA
1201256,250220-0507,1700 BLOCK ALA MOANA BLVD,Honolulu_PD_HI_7842001,"Honolulu PD, HI",02/20/2025 09:01:54 AM,FRAUD,M,87,R,"1700 BLOCK ALA MOANA BLVD Honolulu, HI",NA,NA
1201257,250220-1362,100 BLOCK N BERETANIA ST,Honolulu_PD_HI_7843512,"Honolulu PD, HI",02/20/2025 04:57:57 PM,ASSAULT,M,100,L,"100 BLOCK N BERETANIA ST Honolulu, HI",NA,NA
1201277,250220-0026,1200 BLOCK ALA MOANA BLVD,Honolulu_PD_HI_7841234,"Honolulu PD, HI",02/20/2025 12:25:15 AM,DRUGS/ALCOHOL VIOLATIONS,M,87,R,"1200 BLOCK ALA MOANA BLVD Honolulu, HI",NA,NA
1201278,250220-0424,VARSITY PL / KALO PL,Honolulu_PD_HI_7841861,"Honolulu PD, HI",02/20/2025 08:09:05 AM,MOTOR VEHICLE THEFT,U,0,NA,"VARSITY PL / KALO PL Honolulu, HI",NA,NA
1201279,250220-0956,850600 BLOCK FARRINGTON HWY,Honolulu_PD_HI_7842836,"Honolulu PD, HI",02/20/2025 01:12:12 PM,SEX CRIMES,M,100,R,"850600 BLOCK FARRINGTON HWY Honolulu, HI",NA,NA
1201280,250220-1171,915400 BLOCK KAPOLEI PKWY,Honolulu_PD_HI_7843172,"Honolulu PD, HI",02/20/2025 02:57:22 PM,THEFT/LARCENY,M,100,R,"915400 BLOCK KAPOLEI PKWY Honolulu, HI",NA,NA
1201281,250220-1404,LAULA WAY / RYCROFT ST,Honolulu_PD_HI_7843572,"Honolulu PD, HI",02/20/2025 05:16:05 PM,ASSAULT,U,0,NA,"LAULA WAY / RYCROFT ST Honolulu, HI",NA,NA
1201300,250219-0542,890100 BLOCK KAUWAHI AVE,Honolulu_PD_HI_7838797,"Honolulu PD, HI",02/19/2025 09:14:18 AM,FRAUD,M,100,L,"890100 BLOCK KAUWAHI AVE Honolulu, HI",NA,NA
1201301,250220-0039,2700 BLOCK KALAKAUA AVE,Honolulu_PD_HI_7841254,"Honolulu PD, HI",02/20/2025 12:32:10 AM,ASSAULT,M,100,L,"2700 BLOCK KALAKAUA AVE Honolulu, HI",NA,NA
1201302,250220-0551,2600 BLOCK KILIHAU ST,Honolulu_PD_HI_7842073,"Honolulu PD, HI",02/20/2025 09:19:15 AM,ASSAULT,M,100,R,"2600 BLOCK KILIHAU ST Honolulu, HI",NA,NA
1201303,250220-0766,1000 BLOCK S BERETANIA ST,Honolulu_PD_HI_7842490,"Honolulu PD, HI",02/20/2025 11:27:42 AM,FRAUD,M,100,R,"1000 BLOCK S BERETANIA ST Honolulu, HI",NA,NA
1201304,250220-0958,200 BLOCK N KING ST,Honolulu_PD_HI_7842843,"Honolulu PD, HI",02/20/2025 01:12:57 PM,DRUGS/ALCOHOL VIOLATIONS,M,100,R,"200 BLOCK N KING ST Honolulu, HI",NA,NA
1201305,250220-1185,911200 BLOCK RENTON RD,Honolulu_PD_HI_7843194,"Honolulu PD, HI",02/20/2025 03:06:10 PM,THEFT/LARCENY,M,100,L,"911200 BLOCK RENTON RD Honolulu, HI",NA,NA
1201306,250220-1207,2500 BLOCK JASMINE ST,Honolulu_PD_HI_7843226,"Honolulu PD, HI",02/20/2025 03:15:23 PM,THEFT/LARCENY,M,100,L,"2500 BLOCK JASMINE ST Honolulu, HI",NA,NA
1201323,250220-0941,941200 BLOCK KA UKA BLVD,Honolulu_PD_HI_7842814,"Honolulu PD, HI",02/20/2025 01:03:28 PM,FRAUD,M,100,R,"941200 BLOCK KA UKA BLVD Honolulu, HI",NA,NA
1201345,250220-0314,941500 BLOCK ANONUI ST,Honolulu_PD_HI_7841706,"Honolulu PD, HI",02/20/2025 06:57:43 AM,VANDALISM,M,100,R,"941500 BLOCK ANONUI ST Honolulu, HI",NA,NA
1201346,250220-0648,2700 BLOCK WOODLAWN DR,Honolulu_PD_HI_7842255,"Honolulu PD, HI",02/20/2025 10:20:02 AM,ASSAULT,M,100,L,"2700 BLOCK WOODLAWN DR Honolulu, HI",NA,NA
1201347,250220-0687,900 BLOCK ALDER ST,Honolulu_PD_HI_7842321,"Honolulu PD, HI",02/20/2025 10:38:58 AM,VANDALISM,M,100,L,"900 BLOCK ALDER ST Honolulu, HI",NA,NA
1201391,250220-0468,100 BLOCK N BERETANIA ST,Honolulu_PD_HI_7841929,"Honolulu PD, HI",02/20/2025 08:40:45 AM,SEX CRIMES,M,100,R,"100 BLOCK N BERETANIA ST Honolulu, HI",NA,NA
1201392,250220-0867,1200 BLOCK AALA ST,Honolulu_PD_HI_7842665,"Honolulu PD, HI",02/20/2025 12:23:37 PM,FRAUD,M,100,R,"1200 BLOCK AALA ST Honolulu, HI",NA,NA
1201424,250220-0714,1400 BLOCK ALA MOANA BLVD,Honolulu_PD_HI_7842380,"Honolulu PD, HI",02/20/2025 10:55:59 AM,THEFT/LARCENY,M,87,L,"1400 BLOCK ALA MOANA BLVD Honolulu, HI",NA,NA
1201425,250220-1269,915400 BLOCK KAPOLEI PKWY,Honolulu_PD_HI_7843333,"Honolulu PD, HI",02/20/2025 03:53:09 PM,THEFT/LARCENY,M,100,R,"915400 BLOCK KAPOLEI PKWY Honolulu, HI",NA,NA
1201454,250220-0018,700 BLOCK WILIKINA DR,Honolulu_PD_HI_7841218,"Honolulu PD, HI",02/20/2025 12:17:56 AM,THEFT/LARCENY,M,100,R,"700 BLOCK WILIKINA DR Honolulu, HI",NA,NA
1201455,250220-0028,KAM HWY / KAONOHI ST,Honolulu_PD_HI_7841235,"Honolulu PD, HI",02/20/2025 12:25:17 AM,DUI,U,0,NA,"KAM HWY / KAONOHI ST Honolulu, HI",NA,NA
1201456,250220-0428,600 BLOCK KAMOKILA BLVD,Honolulu_PD_HI_7841873,"Honolulu PD, HI",02/20/2025 08:13:53 AM,BURGLARY,M,100,R,"600 BLOCK KAMOKILA BLVD Honolulu, HI",NA,NA
1201457,250220-0539,500 BLOCK KALIHI ST,Honolulu_PD_HI_7842056,"Honolulu PD, HI",02/20/2025 09:14:05 AM,THEFT/LARCENY,M,100,L,"500 BLOCK KALIHI ST Honolulu, HI",21.3289476,-157.8775118
1201458,250220-0571,850600 BLOCK FARRINGTON HWY,Honolulu_PD_HI_7842105,"Honolulu PD, HI",02/20/2025 09:30:46 AM,VANDALISM,M,100,R,"850600 BLOCK FARRINGTON HWY Honolulu, HI",NA,NA
1201459,250220-0602,000 BLOCK S KAINALU DR,Honolulu_PD_HI_7842171,"Honolulu PD, HI",02/20/2025 09:52:16 AM,DRUGS/ALCOHOL VIOLATIONS,M,100,R,"000 BLOCK S KAINALU DR Honolulu, HI",NA,NA
1201460,250220-1048,KAONOHI ST / MOANALUA RD,Honolulu_PD_HI_7842973,"Honolulu PD, HI",02/20/2025 01:57:17 PM,ASSAULT,U,0,NA,"KAONOHI ST / MOANALUA RD Honolulu, HI",21.3872143,-157.9416759
1201461,250220-1252,2500 BLOCK CARTWRIGHT RD,Honolulu_PD_HI_7843307,"Honolulu PD, HI",02/20/2025 03:44:15 PM,THEFT/LARCENY,M,100,L,"2500 BLOCK CARTWRIGHT RD Honolulu, HI",NA,NA
1201462,250220-1606,700 BLOCK KEEAUMOKU ST,Honolulu_PD_HI_7843909,"Honolulu PD, HI",02/20/2025 07:20:40 PM,THEFT/LARCENY,M,100,L,"700 BLOCK KEEAUMOKU ST Honolulu, HI",NA,NA
1201470,250219-0968,200 BLOCK KEAWE ST,Honolulu_PD_HI_7839498,"Honolulu PD, HI",02/19/2025 01:17:37 PM,THEFT/LARCENY,M,100,L,"200 BLOCK KEAWE ST Honolulu, HI",NA,NA
1201471,250219-1587,841100 BLOCK FARRINGTON HWY,Honolulu_PD_HI_7840451,"Honolulu PD, HI",02/19/2025 06:43:09 PM,ASSAULT,M,100,L,"841100 BLOCK FARRINGTON HWY Honolulu, HI",NA,NA
1201472,250219-1928,000 BLOCK H1E FWY,Honolulu_PD_HI_7841038,"Honolulu PD, HI",02/19/2025 10:36:59 PM,DUI,M,88,L,"000 BLOCK H1E FWY Honolulu, HI",NA,NA
1201473,250220-0699,000 BLOCK ILIMA ST,Honolulu_PD_HI_7842340,"Honolulu PD, HI",02/20/2025 10:45:27 AM,FRAUD,M,100,R,"000 BLOCK ILIMA ST Honolulu, HI",NA,NA
1201474,250220-0711,570000 BLOCK KAM HWY,Honolulu_PD_HI_7842374,"Honolulu PD, HI",02/20/2025 10:54:33 AM,VANDALISM,M,100,R,"570000 BLOCK KAM HWY Honolulu, HI",NA,NA
1201475,250220-0733,800 BLOCK KAPAHULU AVE,Honolulu_PD_HI_7842406,"Honolulu PD, HI",02/20/2025 11:03:04 AM,THEFT/LARCENY,M,100,L,"800 BLOCK KAPAHULU AVE Honolulu, HI",NA,NA
1201499,250220-0215,2200 BLOCK AMOKEMOKE ST,Honolulu_PD_HI_7841567,"Honolulu PD, HI",02/20/2025 05:44:54 AM,FRAUD,M,100,R,"2200 BLOCK AMOKEMOKE ST Honolulu, HI",NA,NA
1201500,250220-0338,NUUANU AVE / CRAIGSIDE PL,Honolulu_PD_HI_7841742,"Honolulu PD, HI",02/20/2025 07:14:06 AM,THEFT/LARCENY,U,0,NA,"NUUANU AVE / CRAIGSIDE PL Honolulu, HI",NA,NA
1201501,250220-0802,1400 BLOCK QUEEN EMMA ST,Honolulu_PD_HI_7842535,"Honolulu PD, HI",02/20/2025 11:41:48 AM,THEFT/LARCENY,M,100,L,"1400 BLOCK QUEEN EMMA ST Honolulu, HI",NA,NA
1201502,250220-1222,KALAKAUA AVE / ULUNIU AVE,Honolulu_PD_HI_7843253,"Honolulu PD, HI",02/20/2025 03:26:04 PM,THEFT/LARCENY,U,0,NA,"KALAKAUA AVE / ULUNIU AVE Honolulu, HI",21.2749039,-157.8245745
1201503,250220-1437,800 BLOCK LAULA WAY,Honolulu_PD_HI_7843639,"Honolulu PD, HI",02/20/2025 05:35:39 PM,ASSAULT,M,100,L,"800 BLOCK LAULA WAY Honolulu, HI",NA,NA
1201504,250220-1460,840300 BLOCK FARRINGTON HWY,Honolulu_PD_HI_7843682,"Honolulu PD, HI",02/20/2025 05:54:26 PM,ASSAULT,M,100,R,"840300 BLOCK FARRINGTON HWY Honolulu, HI",NA,NA
1201509,250220-0404,400 BLOCK WALINA ST,Honolulu_PD_HI_7841843,"Honolulu PD, HI",02/20/2025 07:58:18 AM,VANDALISM,M,100,R,"400 BLOCK WALINA ST Honolulu, HI",21.2792189,-157.8242368
1201510,250220-0662,1100 BLOCK ISENBERG ST,Honolulu_PD_HI_7842275,"Honolulu PD, HI",02/20/2025 10:26:28 AM,VANDALISM,M,100,R,"1100 BLOCK ISENBERG ST Honolulu, HI",NA,NA
1201511,250220-1204,6800 BLOCK KALANIANAOLE HWY,Honolulu_PD_HI_7843220,"Honolulu PD, HI",02/20/2025 03:13:37 PM,BURGLARY,M,100,L,"6800 BLOCK KALANIANAOLE HWY Honolulu, HI",NA,NA
1201512,250220-1486,1000 BLOCK KALO PL,Honolulu_PD_HI_7843724,"Honolulu PD, HI",02/20/2025 06:08:16 PM,VEHICLE BREAK-IN/THEFT,M,100,R,"1000 BLOCK KALO PL Honolulu, HI",NA,NA
1201543,250219-1941,1800 BLOCK ALA MOANA BLVD,Honolulu_PD_HI_7841060,"Honolulu PD, HI",02/19/2025 10:46:30 PM,VANDALISM,M,87,L,"1800 BLOCK ALA MOANA BLVD Honolulu, HI",NA,NA
1201544,250220-1632,4200 BLOCK WAIALAE AVE,Honolulu_PD_HI_7843954,"Honolulu PD, HI",02/20/2025 07:36:39 PM,THEFT/LARCENY,M,100,R,"4200 BLOCK WAIALAE AVE Honolulu, HI",NA,NA
1201570,250219-1927,100 BLOCK H1E FWY,Honolulu_PD_HI_7841034,"Honolulu PD, HI",02/19/2025 10:36:06 PM,DUI,T,88,R,"100 BLOCK H1E FWY Honolulu, HI",NA,NA
1201571,250220-0465,871900 BLOCK PAKEKE ST,Honolulu_PD_HI_7841925,"Honolulu PD, HI",02/20/2025 08:37:23 AM,ASSAULT,M,100,L,"871900 BLOCK PAKEKE ST Honolulu, HI",NA,NA
1201572,250220-0470,400 BLOCK N NIMITZ HWY,Honolulu_PD_HI_7841934,"Honolulu PD, HI",02/20/2025 08:42:06 AM,VEHICLE BREAK-IN/THEFT,M,100,R,"400 BLOCK N NIMITZ HWY Honolulu, HI",NA,NA
1201573,250220-0862,2700 BLOCK KAIMUKI AVE,Honolulu_PD_HI_7842661,"Honolulu PD, HI",02/20/2025 12:20:32 PM,VANDALISM,M,100,R,"2700 BLOCK KAIMUKI AVE Honolulu, HI",NA,NA
1201574,250220-0948,460300 BLOCK KUMOO LOOP,Honolulu_PD_HI_7842827,"Honolulu PD, HI",02/20/2025 01:08:29 PM,FRAUD,M,100,R,"460300 BLOCK KUMOO LOOP Honolulu, HI",NA,NA
1201575,250220-1513,LIME ST / MCCULLY ST,Honolulu_PD_HI_7843774,"Honolulu PD, HI",02/20/2025 06:23:13 PM,SEX CRIMES,U,0,NA,"LIME ST / MCCULLY ST Honolulu, HI",21.2898135,-157.8315462
1201576,250220-1783,851500 BLOCK WAIANAE VALLEY RD,Honolulu_PD_HI_7844197,"Honolulu PD, HI",02/20/2025 09:18:23 PM,BURGLARY,M,100,L,"851500 BLOCK WAIANAE VALLEY RD Honolulu, HI",NA,NA
1201578,250220-1635,2200 BLOCK KALAKAUA AVE,Honolulu_PD_HI_7843960,"Honolulu PD, HI",02/20/2025 07:40:05 PM,THEFT/LARCENY,M,100,R,"2200 BLOCK KALAKAUA AVE Honolulu, HI",NA,NA
1201604,250219-1940,100 BLOCK N HOTEL ST,Honolulu_PD_HI_7841058,"Honolulu PD, HI",02/19/2025 10:45:05 PM,VEHICLE BREAK-IN/THEFT,M,100,L,"100 BLOCK N HOTEL ST Honolulu, HI",NA,NA
1201605,250220-0270,1300 BLOCK PALI HWY,Honolulu_PD_HI_7841644,"Honolulu PD, HI",02/20/2025 06:28:38 AM,THEFT/LARCENY,M,79,R,"1300 BLOCK PALI HWY Honolulu, HI",NA,NA
1201606,250220-0640,1500 BLOCK KEWALO ST,Honolulu_PD_HI_7842237,"Honolulu PD, HI",02/20/2025 10:14:08 AM,VANDALISM,M,100,L,"1500 BLOCK KEWALO ST Honolulu, HI",NA,NA
1201607,250220-1297,600 BLOCK CORAL ST,Honolulu_PD_HI_7843387,"Honolulu PD, HI",02/20/2025 04:14:22 PM,BURGLARY,M,100,L,"600 BLOCK CORAL ST Honolulu, HI",NA,NA
1201608,250220-1394,850400 BLOCK FARRINGTON HWY,Honolulu_PD_HI_7843562,"Honolulu PD, HI",02/20/2025 05:11:30 PM,SEX CRIMES,M,100,R,"850400 BLOCK FARRINGTON HWY Honolulu, HI",NA,NA
1201753,250220-0475,300 BLOCK WAENA ST,Honolulu_PD_HI_7841950,"Honolulu PD, HI",02/20/2025 08:45:23 AM,VEHICLE BREAK-IN/THEFT,M,100,R,"300 BLOCK WAENA ST Honolulu, HI",21.5091489,-158.0196671
1201754,250220-0959,PAOAKALANI AVE / KUHIO AVE,Honolulu_PD_HI_7842847,"Honolulu PD, HI",02/20/2025 01:14:23 PM,DRUGS/ALCOHOL VIOLATIONS,U,0,NA,"PAOAKALANI AVE / KUHIO AVE Honolulu, HI",21.2739048,-157.8211269
1201755,250220-0965,2400 BLOCK KALAKAUA AVE,Honolulu_PD_HI_7842852,"Honolulu PD, HI",02/20/2025 01:17:24 PM,DRUGS/ALCOHOL VIOLATIONS,M,100,R,"2400 BLOCK KALAKAUA AVE Honolulu, HI",NA,NA
1201771,250226-0769,1700 BLOCK KEWALO ST,Honolulu_PD_HI_7862013,"Honolulu PD, HI",02/26/2025 11:24:02 AM,FRAUD,M,100,L,"1700 BLOCK KEWALO ST Honolulu, HI",NA,NA
1201834,250220-1674,890100 BLOCK FARRINGTON HWY,Honolulu_PD_HI_7844027,"Honolulu PD, HI",02/20/2025 07:58:41 PM,VEHICLE BREAK-IN/THEFT,M,100,L,"890100 BLOCK FARRINGTON HWY Honolulu, HI",NA,NA
1201835,250221-0952,1200 BLOCK DILLINGHAM BLVD,Honolulu_PD_HI_7845882,"Honolulu PD, HI",02/21/2025 12:26:50 PM,MOTOR VEHICLE THEFT,M,100,R,"1200 BLOCK DILLINGHAM BLVD Honolulu, HI",NA,NA
1201836,250221-0985,200 BLOCK KUUMELE PL,Honolulu_PD_HI_7845948,"Honolulu PD, HI",02/21/2025 12:47:30 PM,FRAUD,M,100,R,"200 BLOCK KUUMELE PL Honolulu, HI",NA,NA
1201837,250221-1324,1100 BLOCK WAIMANO HOME RD,Honolulu_PD_HI_7846501,"Honolulu PD, HI",02/21/2025 04:08:13 PM,THEFT/LARCENY,M,100,L,"1100 BLOCK WAIMANO HOME RD Honolulu, HI",NA,NA
1201838,250221-1335,940100 BLOCK LEOLEO ST,Honolulu_PD_HI_7846518,"Honolulu PD, HI",02/21/2025 04:15:15 PM,THEFT/LARCENY,M,100,L,"940100 BLOCK LEOLEO ST Honolulu, HI",NA,NA
1201839,250221-1525,KAULUAKOKO ST / KOHINA DRIVEWAY,Honolulu_PD_HI_7846835,"Honolulu PD, HI",02/21/2025 06:13:57 PM,ROBBERY,U,0,NA,"KAULUAKOKO ST / KOHINA DRIVEWAY Honolulu, HI",NA,NA
1201857,250221-0461,200 BLOCK CONCORDIA ST,Honolulu_PD_HI_7845192,"Honolulu PD, HI",02/21/2025 08:13:36 AM,FRAUD,M,100,R,"200 BLOCK CONCORDIA ST Honolulu, HI",NA,NA
1201858,250221-0967,1300 BLOCK S BERETANIA ST,Honolulu_PD_HI_7845919,"Honolulu PD, HI",02/21/2025 12:38:02 PM,VANDALISM,M,100,R,"1300 BLOCK S BERETANIA ST Honolulu, HI",NA,NA
1201859,250221-1066,910400 BLOCK MALAKOLE ST,Honolulu_PD_HI_7846062,"Honolulu PD, HI",02/21/2025 01:32:35 PM,VEHICLE BREAK-IN/THEFT,M,100,R,"910400 BLOCK MALAKOLE ST Honolulu, HI",NA,NA
1201860,250221-1317,910500 BLOCK FARRINGTON HWY,Honolulu_PD_HI_7846489,"Honolulu PD, HI",02/21/2025 04:04:28 PM,FRAUD,U,0,NA,"910500 BLOCK FARRINGTON HWY Honolulu, HI",NA,NA
1201861,250221-1560,2400 BLOCK KALAKAUA AVE,Honolulu_PD_HI_7846896,"Honolulu PD, HI",02/21/2025 06:37:14 PM,THEFT/LARCENY,M,100,L,"2400 BLOCK KALAKAUA AVE Honolulu, HI",NA,NA
1201880,250221-1686,1400 BLOCK DILLINGHAM BLVD,Honolulu_PD_HI_7847076,"Honolulu PD, HI",02/21/2025 07:49:15 PM,VANDALISM,M,100,R,"1400 BLOCK DILLINGHAM BLVD Honolulu, HI",NA,NA
1201902,250221-1194,1300 BLOCK KAILUA RD,Honolulu_PD_HI_7846266,"Honolulu PD, HI",02/21/2025 02:43:54 PM,ASSAULT,M,100,L,"1300 BLOCK KAILUA RD Honolulu, HI",NA,NA
1201903,250221-1230,940800 BLOCK LANIKUHANA AVE,Honolulu_PD_HI_7846334,"Honolulu PD, HI",02/21/2025 03:05:55 PM,THEFT/LARCENY,M,100,R,"940800 BLOCK LANIKUHANA AVE Honolulu, HI",NA,NA
1201904,250221-1621,KAWAIAHAO ST / KAMANI ST,Honolulu_PD_HI_7846987,"Honolulu PD, HI",02/21/2025 07:15:13 PM,VEHICLE BREAK-IN/THEFT,U,0,NA,"KAWAIAHAO ST / KAMANI ST Honolulu, HI",NA,NA
1201905,250221-1631,2100 BLOCK BOOTH RD,Honolulu_PD_HI_7847002,"Honolulu PD, HI",02/21/2025 07:21:21 PM,VANDALISM,M,100,L,"2100 BLOCK BOOTH RD Honolulu, HI",NA,NA
1201925,250221-0636,200 BLOCK CONCORDIA ST,Honolulu_PD_HI_7845436,"Honolulu PD, HI",02/21/2025 09:35:02 AM,THEFT/LARCENY,M,100,R,"200 BLOCK CONCORDIA ST Honolulu, HI",NA,NA
1201926,250221-1105,940500 BLOCK KUPUOHI ST,Honolulu_PD_HI_7846122,"Honolulu PD, HI",02/21/2025 02:00:10 PM,VEHICLE BREAK-IN/THEFT,M,100,R,"940500 BLOCK KUPUOHI ST Honolulu, HI",NA,NA
1201927,250221-1354,1000 BLOCK ALA MOANA BLVD,Honolulu_PD_HI_7846547,"Honolulu PD, HI",02/21/2025 04:23:59 PM,MOTOR VEHICLE THEFT,M,87,R,"1000 BLOCK ALA MOANA BLVD Honolulu, HI",NA,NA
1201928,250221-1480,1400 BLOCK ALA MOANA BLVD,Honolulu_PD_HI_7846772,"Honolulu PD, HI",02/21/2025 05:48:20 PM,MOTOR VEHICLE THEFT,M,87,L,"1400 BLOCK ALA MOANA BLVD Honolulu, HI",NA,NA
1201930,250221-1887,940800 BLOCK FARRINGTON HWY,Honolulu_PD_HI_7847376,"Honolulu PD, HI",02/21/2025 10:05:59 PM,ASSAULT,M,100,R,"940800 BLOCK FARRINGTON HWY Honolulu, HI",NA,NA
